"name","url"
"Academy of the Ministry of Internal Affairs","http://academy.mia.by/"
"Baranovichy State University","http://www.barsu.by/"
"Belarusian Medical Academy of Post Diploma Studies","http://www.belmapo.by/"
"Belarusian National Engineering University","http://www.bntu.by/"
"Belarusian State Academy of Arts","http://www.belam.by.com/"
"Belarusian State Academy of Music","http://www.bgam.edu.by/"
"Belarusian State Agrarian Technical University","http://www.batu.edu.by/"
"Belarusian State Agricultural Academy","http://www.baa.by/"
"Belarusian State Economic University","http://www.bseu.by/"
"Belarusian State Medical University","http://www.bsmu.by/"
"Belarusian State Pedagogical University","http://new.bspu.unibel.by/"
"Belarusian State Technological University Varna","http://www.bstu.unibel.by/"
"Belarusian State University","http://www.bsu.by/"
"Belarusian State University of Culture","http://www.buk-university.com/"
"Belarusian State University of Informatics and Radioelectronics *","http://www.bsuir.by/"
"Belarusian State University of Physical Culture","http://www.sportedu.by/"
"Belarusian State University of Transport","http://www.belsut.gomel.by/"
"Belarusian Trade and Economics University of Consumer Cooperatives","http://www.bteu.by/"
"Belarusian-Russian University","http://www.bru.mogilev.by/"
"Brest Polytechnic Institute","http://www.brpi.unibel.by/"
"Brest State Technical University","http://www.bstu.by/"
"Brest State University","http://www.brsu.brest.by/"
"Gomel Engineering Institute","http://www.gii.gomel.by/"
"Gomel State Medical University","http://www.medinstitut.gomel.by/"
"Gomel State University","http://www.gsu.unibel.by/"
"Grodno State Agrarian University","http://www.ggau.by/"
"Grodno State Medical University","http://www.grsmu.by/"
"Grodno State University","http://www.grsu.by/"
"Higher State College of Communication","http://vks.belpak.by/"
"Humanities and Economics Nonstate Institute","http://www.geni.org.by/"
"Institute for Privatization and Management","http://www.ipm.by/"
"Institute of Management and Entrepreneurship","http://www.imb.by/"
"Institute of Modern Knowledge","http://www.isz.minsk.by/"
"Institute of Parliamentary and Entrepreneurship","http://www.ipp.by/"
"International Sakharov Environmental University Minsk","http://www.iseu.by/"
"Minsk Institute of Management","http://www.miu.by/"
"Minsk State Linguistic University","http://www.mslu.by/"
"Mogilev State University *","http://msu.datacenter.by/"
"Mogilev State University Prodovollstviya","http://www.mgup.mogilev.by/"
"National Scientific and Educational Centre of Particle and High Energy Physics Belarusian State University","http://www.hep.by/"
"P Sukhoy State Technical University of Gomel","http://www.gstu.gomel.by/"
"Polotsk State University","http://www.psu.by/"
"Vitebsk State Academy of Veterinary Medicine","http://www.vsavm.com/"
"Vitebsk State Medical University","http://www.vgmu.vitebsk.by/"
"Vitebsk State Technological University","http://www.vstu.vitebsk.by/"
"Vitebsk State University","http://www.vsu.by/"
"Women""s Institute Envila","http://www.envila.by/"
"Antwerp Maritime Academy","http://www.hzs.be/"
"Artesis Hogeschool Antwerpen","http://www.artesis.be/"
"Artevelde Hogeschool","http://www.arteveldehs.be/"
"Belgian Centre for European Policy Studies","http://www.ceps.be/"
"Brexgata University Academy","http://www.brexgata.org/"
"Catholic School of Brugge Oostende","http://www.khbo.be/"
"Catholic School of Brussels","http://www.ehsal.be/"
"Catholic School of Kempen","http://www.khk.be/"
"Catholic School of Leuven","http://www.khleuven.be/"
"Catholic School of Limburg","http://www.khlim.be/"
"Catholic School of Mechelen","http://www.khm.be/"
"Catholic University of Leuven","http://www.kuleuven.ac.be/"
"Catholic University of Leuven Kortrijk","http://www.kuleuven-kortrijk.be/"
"Centre d""Excellence en Technologies de l""Information et de la Communication","http://www.cetic.be/"
"Chapelle Musicale Reine Elisabeth","http://www.cmre.be/"
"College of Europe","http://www.europacollege.be/"
"Comparative Regional Integration Studies United Nations University","http://www.cris.unu.edu/"
"Conservatoire Royal de Bruxelles École Supérieure des Arts","http://www.conservatoire.be/"
"Continental Theological Seminary","http://www.ctsem.edu/"
"École Nationale Supérieure des Arts Visuels la Cambre","http://www.lacambre.be/"
"École Pratique Hautes Études Commerciales","http://www.ephec.be/"
"École Supérieure des Arts Plastiques et Visuels","http://www.esapv.be/"
"Erasmus School of Brussels","http://www.erasmushogeschool.be/"
"Erasmushogeschool Brussel","http://www.kcb.be/"
"Faculté Polytechnique de Mons","http://www.fpms.ac.be/"
"Faculté Universitaire des Sciences Agronomiques de Gembloux Gembloux Agricultural University","http://www.fsagx.ac.be/"
"Facultes Universitaires Catholiques de Mons","http://www.fucam.ac.be/"
"Facultes Universitaires Notre Dame de la Paix","http://www.fundp.ac.be/"
"Facultes Universitaires Saint Louis a Bruxelles","http://www.fusl.ac.be/"
"Flanders Higher Institute for Fine Arts","http://www.hisk.edu/"
"Fondation Universitaire Luxembourgeoise Campus d""Arlon Departement des Sciences et Gestión de l""Environnement","http://www.ful.ac.be/"
"Free University of Brussels VUB","http://www.vub.ac.be/"
"Ghent University","http://www.ugent.be/"
"Groep T Leuven","http://www.groept.be/"
"Hasselt University (University of Limburg)","http://www.uhasselt.be/"
"Haute École Albert Jacquard Namur","http://www.heaj.be/"
"Haute École Blaise Pascal","http://www.hebp.be/"
"Haute École Charlemagne","http://www.hecharlemagne.be/"
"Haute École Charleroi Europe","http://www.hece.be/"
"Haute École de Bruxelles","http://www.heb.be/"
"Haute École de la Communaute Française en Hainaut","http://www.hecfh.be/"
"Haute École de la Ville de Liege","http://www.hel.be/"
"Haute École d""Enseignement Supérieur de Namur *","http://www.henam.be/"
"Haute Ecole Francisco Ferrer","http://www.he-ferrer.be/"
"Haute École Galilee","http://www.galilee.be/"
"Haute École Ichec","http://www.ichec.be/"
"Haute École Léonard de Vinci","http://www.vinci.be/"
"Haute École Libre de Bruxelles Ilya Prigogine","http://www.helb-prigogine.be/"
"Haute École Libre du Hainaut Occidental","http://www.helho.be/"
"Haute École Libre Mosane (Isell)","http://www.helmo.be/"
"Haute École Lucia de Brouckere","http://www.heldb.be/"
"Haute École Namuroise Catholique","http://www.henac.be/"
"Haute École Paul Henri Spaak","http://www.he-spaak.be/"
"Haute École Provinciale de Charleroi","http://www.hepcut.be/"
"Haute École Provinciale du Hainaut Occidental","http://www.hepho.be/"
"Haute École Provinciale Mons Borinage Centre","http://www.hepmbc.be/"
"Haute École Robert Schuman","http://www.hers.be/"
"Haute École Roi Baudouin","http://www.herb.be/"
"Hogeschool Gent","http://www.hogent.be/"
"Hogeschool Universiteit Brussel (Catholic University of Brussels)","http://www.hubrussel.be/"
"Kunst (Ex-Lemmens)","http://www.wenk.be/"
"Institut des Arts de Diffusion","http://www.iad-arts.be/"
"Institut National Supérieur des Arts du Spectacle et des Techniques de Diffusion","http://www.insas.be/"
"Institut Saint-Luc Tournai","http://www.st-luc-tournai.be/"
"Institut Supérieur d’Architecture La Cambre","http://www.lacambre-archi.be/"
"Institut Supérieur d’Architecture Tournai","http://www.architournai.be/"
"Institut Supérieur d""Architecture Saint Luc Bruxelles","http://www.st-luc-brussels-archi.be/"
"Institut Supérieur d""Architecture Saint-Luc de Wallonie","http://www.saintluc.org/"
"Institut Supérieur de Musique et de Pedagogie","http://www.imep.be/"
"Institut Supérieur Industriel","http://www.ecam.be/"
"Institute for European Studies Brussels","http://www.ies.be/"
"Instituts Saint-Luc de Bruxelles","http://www.stluc-bruxelles.be/"
"Instituts Saint-Luc de Liège","http://www.saintluc-liege.be/"
"Isi Huy Gembloux","http://www.isia.be/"
"Karel de Grote School","http://www.kdg.be/"
"Lessius Hogeschool (Lessius University College) *","http://www.lessius.eu/"
"Limburg Transnational University","http://www.tul.edu/"
"Orpheus Instituut","http://www.orpheusinstituut.be/"
"Plantijn Hogeschool","http://www.plantijn.be/"
"Plantijn University of Professional Education","http://www.plantijnhogeschool.be/"
"Provincial School of Limburg *","http://cms.phl.be/"
"Royal Military Academy of Brussels","http://www.rma.ac.be/"
"Saint Luc Enseignement Artistique","http://www.st-luc.be/"
"Sint Lieven-Kaho Catholic School","http://www.kahosl.be/"
"Sint-Lukas School of Brussels","http://www4.sintlukas.be/"
"South-West Flanders Catholic School","http://www.katho.be/"
"Technocite","http://www.technocite.be/"
"Thierry Graduate School of Leadership","http://www.thierryschool.org/"
"United Business Institutes of Brussels","http://www.ubi.edu/"
"Université Catholique de Louvain *","http://www.ucl.ac.be/"
"Université de Liege","http://www.ulg.ac.be/"
"Université de Mons Hainaut","http://www.umh.ac.be/"
"Université Libre de Bruxelles","http://www.ulb.ac.be/"
"Université Libre des Sciences de L""Entreprise et des Technologies de Bruxelles","http://www.ulsetuniversite-edu.org/"
"University College West Flanders *","http://www.howest.be/"
"University of Antwerp","http://www.ua.ac.be/"
"University of Antwerp Management School","http://www.uams.be/"
"Vesalius College","http://www.vesalius.edu/"
"Vlerick Leuven Gent Management School *","http://www.vlerick.be/"
"Xios Hogeschool Limburg","http://www.xios.be/"
"American University of the Caribbean","http://www.aucmed.edu/"
"Belize Medical College Central America Health Sciences University","http://www.cahsu.edu/"
"Galen University","http://www.galen.edu.bz/"
"University of Belize","http://www.ub.edu.bz/"
"Centre Africain des Hautes Etudes","http://www.cahe.bj.refer.org/"
"École du Patrimoine Africain","http://www.epa-prema.net/"
"École Polytechnique d""Abomey Calavi","http://www.epac.bj.refer.org/"
"Faculté des Lettres Arts et Sciences Humaines University of Abomey-Calavi","http://www.flash.bj.refer.org/"
"Faculté des Sciences Agronomiques","http://www.fsa.bj.refer.org/"
"Institut de Mathematiques et de Sciences Physiques Porto Novo Benin","http://www.imsp-uac.org/"
"Universite Africaine de Technologie et de Management","http://www.uatm-gasaformation.com/"
"Université d""Abomey-Calavi *","http://www.uac.bj.refer.org/"
"Bermuda College","http://www.bercol.bm/"
"Royal Institute of Management","http://www.rim.edu.bt/"
"Royal University of Bhutan","http://www.rub.edu.bt/"
"Royal University of Bhutan""s Sherubtse College","http://www.sherubtse.edu.bt/"
"Escuela Militar de Ingenieria","http://www.emi.edu.bo/"
"Universidad Adventista de Bolivia","http://www.uab.edu.bo/"
"Universidad Amazónica de Pando","http://www.uap.edu.bo/"
"Universidad Andina Simón Bolívar Bolivia","http://www.uasb.edu.bo/"
"Universidad Autónoma Gabriel René Moreno","http://www.uagrm.edu.bo/"
"Universidad Autónoma Juan Misael Saracho","http://www.uajms.edu.bo/"
"Universidad Autónoma Tomas Frias","http://www.uatf.edu.bo/"
"Universidad Católica Boliviana San Pablo","http://www.ucb.edu.bo/"
"Universidad Católica Boliviana San Pablo Cochabamba","http://www.ucbcba.edu.bo/"
"Universidad Católica Boliviana San Pablo Regional Santa Cruz","http://www.ucbscz.edu.bo/"
"Universidad Católica Boliviana San Pablo Tarija","http://www.ucbtja.edu.bo/"
"Universidad Central","http://www.unicen.edu.bo/"
"Universidad Cristiana de Bolivia","http://www.ucebol.edu.bo/"
"Universidad de Aquino Bolivia","http://www.udabol.edu.bo/"
"Universidad Empresarial de los Andes","http://www.udelosandes.edu.bo/"
"Universidad Evangelica Boliviana","http://www.ueb.edu.bo/"
"Universidad Loyola de Bolivia","http://www.loyola.edu.bo/"
"Universidad Mayor de San Andres","http://www.umsa.bo/"
"Universidad Mayor de San Francisco Xavier de Chuquisaca","http://www.usfx.edu.bo/"
"Universidad Mayor de San Simón","http://www.umss.edu.bo/"
"Universidad Nacional del Oriente","http://www.uno.edu.bo/"
"Universidad Nacional Ecológica","http://www.uecologica.edu.bo/"
"Universidad Nacional Siglo XX Llallagua","http://www.unsxx.edu.bo/"
"Universidad Nuestra Señora de la Paz","http://www.unslp.edu.bo/"
"Universidad Nur Bolivia","http://www.nur.edu/"
"Universidad Privada Abierta Latinoamericana","http://www.upal.edu/"
"Universidad Privada Boliviana","http://www.upb.edu/"
"Universidad Privada de Santa Cruz de la Sierra","http://www.upsa.edu.bo/"
"Universidad Privada del Valle","http://www.univalle.edu/"
"Universidad Privada Domingo Savio","http://www.upds.edu.bo/"
"Universidad Privada Franz Tamayo","http://www.unifranz.edu.bo/"
"Universidad Real","http://www.ureal.edu.bo/"
"Universidad Salesiana de Bolivia","http://www.usalesiana.edu.bo/"

"Universidad San Francisco de Asis","http://www.usfa.edu.bo/"
"Universidad Santo Tomás","http://www.ustbolivia.s5.com/"
"Universidad Técnica de Oruro","http://www.uto.edu.bo/"
"Universidad Técnica Privada Cosmos","http://www.unitepc.edu.bo/"
"Universidad Tecnológica Boliviana","http://www.utb.edu.bo/"
"Universidad Tecnológica Privada de Santa Cruz","http://www.utepsa.edu/"
"Universidad Unión Bolívariana","http://www.ub.edu.bo/"
"Academy of Arts University of Banja Luka","http://www.aubl.org/"
"American University in Bosnia and Herzegovina","http://aubih.edu.ba/"
"Banja Luka College","http://www.blc.edu.ba/"
"Banja Luka College of Communications","http://www.kfbl.edu.ba/"
"College of Informatics and Management Janjos Prijedor","http://www.koledzprijedor.org/"
"Faculty for Public Administration Sarajevo","http://www.fju.edu.ba/"
"Faculty of Economics University of Banja Luka","http://www.efbl.org/"
"Faculty of Economics University of East Sarajevo Pale","http://www.ekofis.org/"
"Faculty of Electrical Engineering University of Banja Luka","http://www.etfbl.net/"
"Faculty of Forestry University of Banja Luka","http://www.sfbl.org/"
"Faculty of Management and Tourism Travnik","http://www.fmt.ba/"
"Fakultet za Usluzni Menadzment","http://www.fuma.edu.ba/"
"International University of Sarajevo","http://www.ius.edu.ba/"
"International University Philip Noel-Baker Sarajevo","http://iupnb.edu.ba/"
"Nezavisni Univerzitet Banja Luka","http://www.nubl.org/"
"Sarajevo School of Science and Technology","http://www.ssst.edu.ba/"
"Sarajevo University","http://web.utic.ba/"
"Slobomir P University","http://www.spu.ba/"
"University Apeiron Banja Luka","http://www.apeiron-uni.eu/"
"University Apeiron Travnik","http://out.edu.ba/"
"University Dzemal Bijedic Mostar","http://www.unmo.ba/"
"University of Banja Luka *","http://www.unibl.org/"
"University of Bihac","http://www.unbi.ba/"
"University of East Sarajevo","http://www.unssa.rs.ba/"
"University of Mostar","http://www.sve-mo.ba/"
"University of Sarajevo","http://www.unsa.ba/"
"University of Tuzla","http://www.untz.ba/"
"University of Zenica","http://www.unze.ba/"
"Univerzitet Sinergija","http://www.sinergija.edu.ba/"
"Univerzitet za Poslovne Studije","http://www.univerzitetps.com/"
"Univerzitet za Poslovni Inzenjering i Menadzment Banja Luka *","http://www.fakultetpim.com/"
"Visoka Medicinska Skola U Prijedoru","http://vmspd.com/"
"Visoka Skola Poslovnog Menadzmenta Primus Gradiska","http://www.primus-gradiska.com/"
"Visoka Skola Prometej","http://www.prometejbl.com/"
"Visoka Skola za Usluzni Biznis Sokolac","http://www.vub.edu.ba/"
"Botswana College of Agriculture","http://www.bca.bw/"
